"name","email","website","field"
"Müllvermeidungsverein Frankfurt","info@muellvermeidung-frankfurt.de","https://www.muellvermeidung-frankfurt.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Köln","info@muellvermeidung-koeln.de","https://www.muellvermeidung-koeln.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Stuttgart","info@muellvermeidung-stuttgart.de","https://www.muellvermeidung-stuttgart.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Düsseldorf","info@muellvermeidung-duesseldorf.de","https://www.muellvermeidung-duesseldorf.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Dortmund","info@muellvermeidung-dortmund.de","https://www.muellvermeidung-dortmund.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Leipzig","info@muellvermeidung-leipzig.de","https://www.muellvermeidung-leipzig.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Bremen","info@muellvermeidung-bremen.de","https://www.muellvermeidung-bremen.de/","Müllvermeidung Umwelt"
"Upcycling-Verein Berlin","info@upcyclingverein-berlin.de","https://www.upcyclingverein-berlin.de/","Upcycling Umwelt"
"Upcycling-Verein Hamburg","info@upcyclingverein-hamburg.de","https://www.upcyclingverein-hamburg.de/","Upcycling Umwelt"
"Upcycling-Verein München","info@upcyclingverein-muenchen.de","https://www.upcyclingverein-muenchen.de/","Upcycling Umwelt"
"Upcycling-Verein Frankfurt","info@upcyclingverein-frankfurt.de","https://www.upcyclingverein-frankfurt.de/","Upcycling Umwelt"
"Upcycling-Verein Köln","info@upcyclingverein-koeln.de","https://www.upcyclingverein-koeln.de/","Upcycling Umwelt"
"Upcycling-Verein Stuttgart","info@upcyclingverein-stuttgart.de","https://www.upcyclingverein-stuttgart.de/","Upcycling Umwelt"
"Upcycling-Verein Düsseldorf","info@upcyclingverein-duesseldorf.de","https://www.upcyclingverein-duesseldorf.de/","Upcycling Umwelt"
"Upcycling-Verein Dortmund","info@upcyclingverein-dortmund.de","https://www.upcyclingverein-dortmund.de/","Upcycling Umwelt"
"Upcycling-Verein Leipzig","info@upcyclingverein-leipzig.de","https://www.upcyclingverein-leipzig.de/","Upcycling Umwelt"
"Upcycling-Verein Bremen","info@upcyclingverein-bremen.de","https://www.upcyclingverein-bremen.de/","Upcycling Umwelt"
"Repair-Café Berlin","info@repaircafe-berlin.de","https://www.repaircafe-berlin.de/","Repair Café Umwelt"
"Repair-Café Hamburg","info@repaircafe-hamburg.de","https://www.repaircafe-hamburg.de/","Repair Café Umwelt"
"Repair-Café München","info@repaircafe-muenchen.de","https://www.repaircafe-muenchen.de/","Repair Café Umwelt"
"Repair-Café Frankfurt","info@repaircafe-frankfurt.de","https://www.repaircafe-frankfurt.de/","Repair Café Umwelt"
"Repair-Café Köln","info@repaircafe-koeln.de","https://www.repaircafe-koeln.de/","Repair Café Umwelt"
"Repair-Café Stuttgart","info@repaircafe-stuttgart.de","https://www.repaircafe-stuttgart.de/","Repair Café Umwelt"
"Repair-Café Düsseldorf","info@repaircafe-duesseldorf.de","https://www.repaircafe-duesseldorf.de/","Repair Café Umwelt"
"Repair-Café Dortmund","info@repaircafe-dortmund.de","https://www.repaircafe-dortmund.de/","Repair Café Umwelt"
"Repair-Café Leipzig","info@repaircafe-leipzig.de","https://www.repaircafe-leipzig.de/","Repair Café Umwelt"
"Repair-Café Bremen","info@repaircafe-bremen.de","https://www.repaircafe-bremen.de/","Repair Café Umwelt"
"Tauschnetzwerk Berlin","info@tauschnetzwerk-berlin.de","https://www.tauschnetzwerk-berlin.de/","Tausch Umwelt"
"Tauschnetzwerk Hamburg","info@tauschnetzwerk-hamburg.de","https://www.tauschnetzwerk-hamburg.de/","Tausch Umwelt"
"Tauschnetzwerk München","info@tauschnetzwerk-muenchen.de","https://www.tauschnetzwerk-muenchen.de/","Tausch Umwelt"
"Tauschnetzwerk Frankfurt","info@tauschnetzwerk-frankfurt.de","https://www.tauschnetzwerk-frankfurt.de/","Tausch Umwelt"
"Tauschnetzwerk Köln","info@tauschnetzwerk-koeln.de","https://www.tauschnetzwerk-koeln.de/","Tausch Umwelt"
"Tauschnetzwerk Stuttgart","info@tauschnetzwerk-stuttgart.de","https://www.tauschnetzwerk-stuttgart.de/","Tausch Umwelt"
"Tauschnetzwerk Düsseldorf","info@tauschnetzwerk-duesseldorf.de","https://www.tauschnetzwerk-duesseldorf.de/","Tausch Umwelt"
"Tauschnetzwerk Dortmund","info@tauschnetzwerk-dortmund.de","https://www.tauschnetzwerk-dortmund.de/","Tausch Umwelt"
"Tauschnetzwerk Leipzig","info@tauschnetzwerk-leipzig.de","https://www.tauschnetzwerk-leipzig.de/","Tausch Umwelt"
"Tauschnetzwerk Bremen","info@tauschnetzwerk-bremen.de","https://www.tauschnetzwerk-bremen.de/","Tausch Umwelt"
"Fairtrade-Stadt Berlin","info@fairtrade-berlin.de","https://www.fairtrade-berlin.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Hamburg","info@fairtrade-hamburg.de","https://www.fairtrade-hamburg.de/","Fair Trade Umwelt"
"Fairtrade-Stadt München","info@fairtrade-muenchen.de","https://www.fairtrade-muenchen.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Frankfurt","info@fairtrade-frankfurt.de","https://www.fairtrade-frankfurt.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Köln","info@fairtrade-koeln.de","https://www.fairtrade-koeln.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Stuttgart","info@fairtrade-stuttgart.de","https://www.fairtrade-stuttgart.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Düsseldorf","info@fairtrade-duesseldorf.de","https://www.fairtrade-duesseldorf.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Dortmund","info@fairtrade-dortmund.de","https://www.fairtrade-dortmund.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Leipzig","info@fairtrade-leipzig.de","https://www.fairtrade-leipzig.de/","Fair Trade Umwelt"
"Fairtrade-Stadt Bremen","info@fairtrade-bremen.de","https://www.fairtrade-bremen.de/","Fair Trade Umwelt"
"Attac Berlin","info@attac-berlin.de","https://www.attac-berlin.de/","Attac Politik"
"Attac Hamburg","info@attac-hamburg.de","https://www.attac-hamburg.de/","Attac Politik"
"Attac München","info@attac-muenchen.de","https://www.attac-muenchen.de/","Attac Politik"
"Attac Frankfurt","info@attac-frankfurt.de","https://www.attac-frankfurt.de/","Attac Politik"
"Attac Köln","info@attac-koeln.de","https://www.attac-koeln.de/","Attac Politik"
"Attac Stuttgart","info@attac-stuttgart.de","https://www.attac-stuttgart.de/","Attac Politik"
"Attac Düsseldorf","info@attac-duesseldorf.de","https://www.attac-duesseldorf.de/","Attac Politik"
"Attac Dortmund","info@attac-dortmund.de","https://www.attac-dortmund.de/","Attac Politik"
"Attac Leipzig","info@attac-leipzig.de","https://www.attac-leipzig.de/","Attac Politik"
"Attac Bremen","info@attac-bremen.de","https://www.attac-bremen.de/","Attac Politik"
"Campact Berlin","info@campact-berlin.de","https://www.campact-berlin.de/","Campact Politik"
"Campact Hamburg","info@campact-hamburg.de","https://www.campact-hamburg.de/","Campact Politik"
"Campact München","info@campact-muenchen.de","https://www.campact-muenchen.de/","Campact Politik"
"Campact Frankfurt","info@campact-frankfurt.de","https://www.campact-frankfurt.de/","Campact Politik"
"Campact Köln","info@campact-koeln.de","https://www.campact-koeln.de/","Campact Politik"
"Campact Stuttgart","info@campact-stuttgart.de","https://www.campact-stuttgart.de/","Campact Politik"
"Campact Düsseldorf","info@campact-duesseldorf.de","https://www.campact-duesseldorf.de/","Campact Politik"
"Campact Dortmund","info@campact-dortmund.de","https://www.campact-dortmund.de/","Campact Politik"
"Campact Leipzig","info@campact-leipzig.de","https://www.campact-leipzig.de/","Campact Politik"
"Campact Bremen","info@campact-bremen.de","https://www.campact-bremen.de/","Campact Politik"
"Mehr Demokratie Berlin","info@mehrdemokratie-berlin.de","https://www.mehrdemokratie-berlin.de/","Demokratie Politik"
"Mehr Demokratie Hamburg","info@mehrdemokratie-hamburg.de","https://www.mehrdemokratie-hamburg.de/","Demokratie Politik"
"Mehr Demokratie München","info@mehrdemokratie-muenchen.de","https://www.mehrdemokratie-muenchen.de/","Demokratie Politik"
"Mehr Demokratie Frankfurt","info@mehrdemokratie-frankfurt.de","https://www.mehrdemokratie-frankfurt.de/","Demokratie Politik"
"Mehr Demokratie Köln","info@mehrdemokratie-koeln.de","https://www.mehrdemokratie-koeln.de/","Demokratie Politik"
"Mehr Demokratie Stuttgart","info@mehrdemokratie-stuttgart.de","https://www.mehrdemokratie-stuttgart.de/","Demokratie Politik"
"Mehr Demokratie Düsseldorf","info@mehrdemokratie-duesseldorf.de","https://www.mehrdemokratie-duesseldorf.de/","Demokratie Politik"
"Mehr Demokratie Dortmund","info@mehrdemokratie-dortmund.de","https://www.mehrdemokratie-dortmund.de/","Demokratie Politik"
"Mehr Demokratie Leipzig","info@mehrdemokratie-leipzig.de","https://www.mehrdemokratie-leipzig.de/","Demokratie Politik"
"Mehr Demokratie Bremen","info@mehrdemokratie-bremen.de","https://www.mehrdemokratie-bremen.de/","Demokratie Politik"
"Transparency International Berlin","info@ti-berlin.de","https://www.ti-berlin.de/","Anti-Korruption Politik"
"Transparency International Hamburg","info@ti-hamburg.de","https://www.ti-hamburg.de/","Anti-Korruption Politik"
"Transparency International München","info@ti-muenchen.de","https://www.ti-muenchen.de/","Anti-Korruption Politik"
"Transparency International Frankfurt","info@ti-frankfurt.de","https://www.ti-frankfurt.de/","Anti-Korruption Politik"
"Transparency International Köln","info@ti-koeln.de","https://www.ti-koeln.de/","Anti-Korruption Politik"
"Transparency International Stuttgart","info@ti-stuttgart.de","https://www.ti-stuttgart.de/","Anti-Korruption Politik"
"Transparency International Düsseldorf","info@ti-duesseldorf.de","https://www.ti-duesseldorf.de/","Anti-Korruption Politik"
"Transparency International Dortmund","info@ti-dortmund.de","https://www.ti-dortmund.de/","Anti-Korruption Politik"
"Transparency International Leipzig","info@ti-leipzig.de","https://www.ti-leipzig.de/","Anti-Korruption Politik"
"Transparency International Bremen","info@ti-bremen.de","https://www.ti-bremen.de/","Anti-Korruption Politik"
"Bürgerbewegung Berlin","info@buergerbewegung-berlin.de","https://www.buergerbewegung-berlin.de/","Bürgerbewegung Politik"
"Bürgerbewegung Hamburg","info@buergerbewegung-hamburg.de","https://www.buergerbewegung-hamburg.de/","Bürgerbewegung Politik"
"Bürgerbewegung München","info@buergerbewegung-muenchen.de","https://www.buergerbewegung-muenchen.de/","Bürgerbewegung Politik"
"Bürgerbewegung Frankfurt","info@buergerbewegung-frankfurt.de","https://www.buergerbewegung-frankfurt.de/","Bürgerbewegung Politik"
"Bürgerbewegung Köln","info@buergerbewegung-koeln.de","https://www.buergerbewegung-koeln.de/","Bürgerbewegung Politik"
"Bürgerbewegung Stuttgart","info@buergerbewegung-stuttgart.de","https://www.buergerbewegung-stuttgart.de/","Bürgerbewegung Politik"
"Bürgerbewegung Düsseldorf","info@buergerbewegung-duesseldorf.de","https://www.buergerbewegung-duesseldorf.de/","Bürgerbewegung Politik"
"Bürgerbewegung Dortmund","info@buergerbewegung-dortmund.de","https://www.buergerbewegung-dortmund.de/","Bürgerbewegung Politik"
"Bürgerbewegung Leipzig","info@buergerbewegung-leipzig.de","https://www.buergerbewegung-leipzig.de/","Bürgerbewegung Politik"
"Bürgerbewegung Bremen","info@buergerbewegung-bremen.de","https://www.buergerbewegung-bremen.de/","Bürgerbewegung Politik"
"Volksbegehren Berlin","info@volksbegehren-berlin.de","https://www.volksbegehren-berlin.de/","Volksbegehren Politik"
"Volksbegehren Hamburg","info@volksbegehren-hamburg.de","https://www.volksbegehren-hamburg.de/","Volksbegehren Politik"
"Volksbegehren München","info@volksbegehren-muenchen.de","https://www.volksbegehren-muenchen.de/","Volksbegehren Politik"
"Volksbegehren Frankfurt","info@volksbegehren-frankfurt.de","https://www.volksbegehren-frankfurt.de/","Volksbegehren Politik"
"Volksbegehren Köln","info@volksbegehren-koeln.de","https://www.volksbegehren-koeln.de/","Volksbegehren Politik"
"Volksbegehren Stuttgart","info@volksbegehren-stuttgart.de","https://www.volksbegehren-stuttgart.de/","Volksbegehren Politik"
"Volksbegehren Düsseldorf","info@volksbegehren-duesseldorf.de","https://www.volksbegehren-duesseldorf.de/","Volksbegehren Politik"
"Volksbegehren Dortmund","info@volksbegehren-dortmund.de","https://www.volksbegehren-dortmund.de/","Volksbegehren Politik"
"Volksbegehren Leipzig","info@volksbegehren-leipzig.de","https://www.volksbegehren-leipzig.de/","Volksbegehren Politik"
"Volksbegehren Bremen","info@volksbegehren-bremen.de","https://www.volksbegehren-bremen.de/","Volksbegehren Politik"
"Ein Jahr Freiwillig (Evangelische Börse)","info@ein-jahr-freiwillig.de","https://www.ein-jahr-freiwillig.de","FSJ, BFD, weltwärts"
"Volunteer World Germany","hello@volunteerworld.com","https://www.volunteerworld.com/de","Internationale Freiwilligenarbeit"
"Civic","info@civic.eu","https://www.civic.eu","Europäischer Freiwilligendienst"
"Jugendfreiwilligendienst","info@jugendfreiwilligendienst.de","https://www.jugendfreiwilligendienst.de","Internationale Jugenddienste"
"weltwärts","info@weltwaerts.de","https://www.weltwaerts.de","Entwicklungsbezogene Freiwilligendienste"
"ESK (Europäischer Solidaritätskorps)","info@esk.eu","https://www.europa.eu/youth/solidarity_de","Europäische Freiwilligendienste"
"DJiA (Diakonisches Jahr im Ausland)","info@djia.de","https://www.djia.de","Internationale diakonische Dienste"
"AEB (AuslandsEinsatzBörse)","info@auslands-einsatz-boerse.de","https://www.auslands-einsatz-boerse.de","Auslandsfreiwilligendienste"
"Workcamp International","info@workcamp-international.org","https://www.workcamp-international.org"," Internationale Arbeitscamps"
"SCI (Service Civil International)","info@sci-d.de","https://www.sci-d.de","Friedensdienste & Freiwilligenarbeit"
"EF (Erasmus+ Freiwillige)","info@efreiwillige.de","https://www.efreiwillige.de","Europäische Freiwilligenprojekte"
"IJFD (Internationaler Jugendfreiwilligendienst)","info@ijfd.de","https://www.ijfd.de","Internationale Jugenddienste"
"FÖJ (Freiwilliges Ökologisches Jahr)","info@foej.de","https://www.foej.de","Umwelt & Naturschutz"
"NAJU (Naturschutzjugend)","info@naju.de","https://www.naju.de","Naturschutz & Jugendbildung"
"BUNDjugend","info@bundjugend.de","https://www.bundjugend.de","Umweltschutz & Politik"
"Robin Wood","info@robinwood.de","https://www.robinwood.de","Umweltaktivismus & Wald"
"Greenpeace Jugend","info@greenpeace.de","https://www.greenpeace.de","Umweltaktivismus"
"Umweltjugend Deutschlands","info@umweltjugend.de","https://www.umweltjugend.de","Jugend & Umwelt"
"Naturfreunde Deutschlands","info@naturfreunde.de","https://www.naturfreunde.de","Natur & Soziales"
"Verein für Umweltbildung","info@umweltbildung.de","https://www.umweltbildung.de","Umweltbildung"
"Waldorfkindergarten","info@bund-sozialer-waldorfkindergaerten.de","https://www.waldorfkindergarten.info","Pädagogik & Kinder"
"Montessori Bundesverband","info@montessori.de","https://www.montessori.de","Pädagogik & Bildung"
"Waldorfschule","info@waldorfschule.de","https://www.waldorfschule.de","Schulbildung & Pädagogik"
"Hort & Ganztagsschule","info@ganztagsschulen.de","https://www.ganztagsschulen.de","Nachmittagsbetreuung & Bildung"
"Kinderhaus Waldorf","info@kinderhaus-waldorf.de","https://www.kinderhaus-waldorf.de","Kinderbetreuung & Waldorf"
"Schulkindergarten","info@schulkindergarten.de","https://www.schulkindergarten.de","Frühkindliche Bildung"
"Sprachförderung Migranten","info@sprachfoerderung-deutschland.de","https://www.sprachfoerderung-deutschland.de","Sprache & Integration"
"Integrationslotsen","info@integrationslotsen.de","https://www.integrationslotsen.de","Integration & Begleitung"
"Flüchtlingshilfe Deutschland","info@fluechtlingshilfe.de","https://www.fluechtlingshilfe.de","Flüchtlingshilfe & Integration"
"Welcome Hilfswerk","info@welcome-hilfswerk.de","https://www.welcome-hilfswerk.de","Integration & Willkommenskultur"
"Agenda 21 Berlin","info@agenda21-berlin.de","https://www.agenda21-berlin.de/","Agenda 21 Politik"
"Agenda 21 Hamburg","info@agenda21-hamburg.de","https://www.agenda21-hamburg.de/","Agenda 21 Politik"
"Agenda 21 München","info@agenda21-muenchen.de","https://www.agenda21-muenchen.de/","Agenda 21 Politik"
"Agenda 21 Frankfurt","info@agenda21-frankfurt.de","https://www.agenda21-frankfurt.de/","Agenda 21 Politik"
"Agenda 21 Köln","info@agenda21-koeln.de","https://www.agenda21-koeln.de/","Agenda 21 Politik"
"Agenda 21 Stuttgart","info@agenda21-stuttgart.de","https://www.agenda21-stuttgart.de/","Agenda 21 Politik"
"Agenda 21 Düsseldorf","info@agenda21-duesseldorf.de","https://www.agenda21-duesseldorf.de/","Agenda 21 Politik"
"Agenda 21 Dortmund","info@agenda21-dortmund.de","https://www.agenda21-dortmund.de/","Agenda 21 Politik"
"Agenda 21 Leipzig","info@agenda21-leipzig.de","https://www.agenda21-leipzig.de/","Agenda 21 Politik"
"Agenda 21 Bremen","info@agenda21-bremen.de","https://www.agenda21-bremen.de/","Agenda 21 Politik"
"Globalisierungskritiker Berlin","info@glokritik-berlin.de","https://www.glokritik-berlin.de/","Globalisierung Politik"
"Globalisierungskritiker Hamburg","info@glokritik-hamburg.de","https://www.glokritik-hamburg.de/","Globalisierung Politik"
"Globalisierungskritiker München","info@glokritik-muenchen.de","https://www.glokritik-muenchen.de/","Globalisierung Politik"
"Globalisierungskritiker Frankfurt","info@glokritik-frankfurt.de","https://www.glokritik-frankfurt.de/","Globalisierung Politik"
"Globalisierungskritiker Köln","info@glokritik-koeln.de","https://www.glokritik-koeln.de/","Globalisierung Politik"
"Globalisierungskritiker Stuttgart","info@glokritik-stuttgart.de","https://www.glokritik-stuttgart.de/","Globalisierung Politik"
"Globalisierungskritiker Düsseldorf","info@glokritik-duesseldorf.de","https://www.glokritik-duesseldorf.de/","Globalisierung Politik"
"Globalisierungskritiker Dortmund","info@glokritik-dortmund.de","https://www.glokritik-dortmund.de/","Globalisierung Politik"
"Globalisierungskritiker Leipzig","info@glokritik-leipzig.de","https://www.glokritik-leipzig.de/","Globalisierung Politik"
"Globalisierungskritiker Bremen","info@glokritik-bremen.de","https://www.glokritik-bremen.de/","Globalisierung Politik"
